state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,0,0.0,0.9949921678675467,0.995795367602122
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,1,0.16666666666666666,0.9950878879666961,0.9958757280671824
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,2,0.3333333333333333,0.9953714099991499,0.9961137502902753
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,3,0.5,0.9958319528738669,0.996500369914662
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,4,0.6666666666666666,0.9964519895751819,0.9970208531932174
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,5,0.8333333333333333,0.997207894652022,0.9976553444069084
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,6,1.0,0.9980708213707213,0.9983796067108934
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,7,1.1666666666666665,0.9990077794974656,0.9991659312993026
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,8,1.3333333333333333,0.999982876973583,0.9999841833266796
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,9,1.5,1.0009586817445641,1.0008029472731208
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,10,1.6666666666666665,1.0018976540762294,1.0015907296838205
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,11,1.8333333333333333,1.0027635952644094,1.0023171737734193
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,12,2.0,1.0035230561485793,1.0029542385792907
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,13,2.1666666666666665,1.0041466486552026,1.0034772954506481
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,14,2.333333333333333,1.0046102059945203,1.0038660968621491
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,15,2.5,1.0048957422270153,1.0041055769090335
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,16,2.6666666666666665,1.004992169619007,1.00418644929378
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,17,2.833333333333333,1.0048957422270157,1.0041055769090337
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,18,3.0,1.004610205994521,1.0038660968621498
hm-m05-g2-L8-n3-beta1__N0048__Aminus_0p005,hm-m05-g2-L8-n3-beta1__N0048__Aplus_0p005,hm-m05-g2-L8-n3-beta1,48,-0.005,19,3.1666666666666665,1.0041466486552038,1.003477295450649
