state_id,reflection_partner_id,case,mesh,requested_amplitude,node,x,u,v
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,20,2.6500000000000004,1.005000338785126,1.0041557017453853
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,21,2.7825,1.0049381549536183,1.004104174334108
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,22,2.915,1.004753180826254,1.0039508817519467
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,23,3.0475000000000003,1.0044501050713535,1.0036996591322012
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,24,3.18,1.0040365988937152,1.003356786664719
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,25,3.3125,1.0035231064559753,1.0029308256406333
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,26,3.4450000000000003,1.0029225617335313,1.0024323959356907
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,27,3.5775,1.0022500413840525,1.0018739015786495
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,28,3.71,1.0015223650401144,1.001269212446316
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,29,3.8425000000000002,1.0007576556877082,1.0006333111942396
xover-m05-g2-L5p3-n2-beta0__N0040__Aminus_0p005,xover-m05-g2-L5p3-n2-beta0__N0040__Aplus_0p005,xover-m05-g2-L5p3-n2-beta0,40,-0.005,30,3.975,0.9999748734524012,0.9999819152484553
